2008;Physical Review A 77 (2);029903;Erratum: Absolute triple-differential cross sections for ionization-excitation of helium [Phys. Rev. A 76_ 024703 (2007)];
2008;Physical Review Letters 100 (6);063201-063201;Out-of-plane (e_ 2e) experiments on helium L= 0_ 1_ 2 autoionizing levels.;
2008;PHYSICAL REVIEW A 77 (2);PHYSICALREVIEWA77(2);Absolute triple-differential cross sections for ionization-excitation of helium (vol 76_ art no 024703_ 2007);
2008;;;Convergent close-coupling approach to atomic collisions;
2008;Joint Conference of 17th International Toki Conference on Physics of Flows …;JointConferenceof17thInternationalTokiConferenceonPhysicsofFlows…;Integrated Data Analysis of Spectroscopic Data;
2008;Physical Review-Section A-Atomic Molecular and Optical Physics 77 (6);62701…;Atomic and molecular collisions and interactions-Relativistic B-spline R-matrix method for electron collisions with atoms and ions: Application to low-energy electron …;
2007;Journal of Physics B: Atomic;4023;Electron-impact excitation of calcium;
2007;APS Annual Gaseous Electronics Meeting Abstracts;QR2.003;Inner-shell photodetachment of Na^-and electron-impact ionization of auto-ionizing states in Na.;
2007;APS Annual Gaseous Electronics Meeting Abstracts;QR2.005;Charged-particle impact of quasi-two electron atoms;
2007;Journal of Electron Spectroscopy and Related Phenomena 161 (1-3);27-30;New coplanar (e_ 2e) experiments for the ionisation of He and Ar atoms;
2007;Journal of Physics B: Atomic;3231;Electron-impact ionization of magnesium;
2007;Journal of Physics D: Applied Physics 40 (15);4532;Electron kinetics of the e-beam pumped Ar–Xe laser;
2007;Journal of Physics B: Atomic;2333;Investigation of the closure and simplified Green's function approximations in second-order distorted-wave calculations for the (e_ 2e) processes;
2007;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts38…;Electron impact ionization of magnesium.;
2007;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts38…;A general approach to few-cycle laser interactions with complex atoms;
2007;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts38…;High-Precision Calculations for Electron-Impact Excitation and Ionization of Complex Atoms;
2007;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts38…;A Direct_ Time Dependent_ Lanczos Propagation Method for Non-Orthogonal Basis Sets;
2007;;;A Time-dependent study of photoelectron angular distributions due to laser-induced continuum structures;
2007;AIP Conference Proceedings 901 (1);117-126;High‐Precision Cross Sections for Low‐Energy Electron‐Atom Collisions;
2007;Physical Review Letters 98;PhysicalReviewLetters98;Comment on" Partial photoionization cross sections and angular distributions for double excitation of helium up to the N= 13 threshold";
2007;Physical review letters 98 (10);Physicalreviewletters98(10);Comment on: Partial photoionization cross sections and angular distributions for double excitation of helium up to the N= 13 threshold. Authors' reply;
2007;Науковий вісник Ужгородського університету_ Серія Фізика 21;234-239;ДВОКОЛІРНА ІОНІЗАЦІЯ АТОМІВ ФЕМТОСЕКУНДНИМИ ІМПУЛЬСАМИ;
2007;PHYSICAL REVIEW A: atomic;32718;PART B-Atomic and molecular collisions and interactions-Effects of the final-state electron-ion interactions on the fully differential cross sections for heavy-particle-impact …;
2006;Photonic;ElectronicAndAtomicCollisions-ProceedingsOfTheXxiv…;AN (e_ y2e) EXPERIMENT FOR SIMULTANEOUS IONIZATION-EXCITATION OF HELIUM TO THE He*(2P) ²P STATES BY ELECTRON IMPACT;
2006;Photonic;261-264;Absolute angle-Differential cross sections for excitation of neon atoms by electrons of energy 16.6-19.2 ev;
2006;Physical Review A 74 (5);052708;Low-energy electron scattering from Ca atoms and photodetachment of Ca−;
2006;APS Annual Gaseous Electronics Meeting Abstracts;FPT.103;High-precision calculations for electron collisions with krypton and xenon.;
2006;APS Annual Gaseous Electronics Meeting Abstracts;SRP.103;Effects of Electron Exchange in Fully Differential Cross Sections for Charged Particle Ionization;
2006;APS Annual Gaseous Electronics Meeting Abstracts;SRP.103;Importance of Relativistic effects and Exchange between Bound and Continuum Electrons on Electron Impact Ionization of Xenon.;
2006;APS Annual Gaseous Electronics Meeting Abstracts;FPT.103;Benchmark Measurements and Theory for Electronic Excitation of He by Electron Impact;
2006;Physical Review_ A 74 (3);PhysicalReview.A74(3);Electron-impact ionization cross sections out of the ground and excited states of cesium;
2006;Verhandlungen der Deutschen Physikalischen Gesellschaft 41;VerhandlungenderDeutschenPhysikalischenGesellschaft41;Absolute angular-differential excitation cross sections for electron-neon collision in the energy range of 16.6-19.2 eV;
;;;;
;;;;
;;;;
2006;Journal of Physics B: Atomic;2861;Oscillator strengths for allowed and intercombination transitions in neutral sulfur;
2006;Journal of Physics B: Atomic;2827;Investigation of the (e_ 2e) single ionization of He and Ar at large energy loss close to minimum momentum transfer;
2006;Physical Review A 73 (6);062701;Near-threshold electron-impact excitation of the (3 p 5 4 s 4 p) 4 S 3∕ 2 quasimetastable state in potassium;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;Near-threshold electron-impact excitation of the 3^ 3S and 3^ 1S states of Helium.;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;Effect of Exchange Distortion on Spin Polarized Electron-Xenon Scattering;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;Electron Impact Ionization Cross Sections in Rb and Cs.;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;PCI effects in electron-impact excitation of the (3p^54s^2)^2PJ levels in potassium.;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;B-Spline Breit-Pauli R-matrix calculations for electron collisions with Krypton and Xenon.;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;Importance of Different Interactions for Simultaneous Excitation-Ionization of Helium by Electron Impact;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;Simultaneous (e_ 2e) Ionization-Excitation of Helium.;
2006;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts37…;Phase transitions in rotating Bose-Einstein condensates.;
2006;Journal of Physics B: Atomic;1547;Integral cross sections for electron-impact excitation of the 33S and 31S states of He near threshold;
2006;APS March Meeting Abstracts;D43.011;Nucleation and growth of vortices in a rotating BEC;
2006;Physical Review A 73 (2);022714;Low-energy photodetachment of O−;
2006;Journal of Physics B: Atomic;1237;Low-energy elastic electron scattering by atomic oxygen;
2006;AIP Conference Proceedings 811 (1);203-208;A Hybrid DWBA—R‐Matrix Approach for Charged‐Particle Impact Ionization of Atoms;
2006;JOURNAL OF PHYSICS B: ATOMIC;2403-2410;JÜTTEMANN F. 1_ HANNE GF 1_ MUKTAVAT K. 2_ SHARMA L. 2;
2006;Journal of Physics B: Atomic;4961;Investigation of the (e_ 2e) single ionisation of He and Ar at large energy loss and close to minimum momentum transfer;
2006;Physical Review-Section A-Atomic Molecular and Optical Physics 74 (3);30701R;PART A-RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Near-threshold absolute angle-differential cross sections for electron-impact excitation of argon …;
2006;Photonic;364-367;AN (e_γ2e) EXPERIMENT FOR SIMULTANEOUS IONIZATION-EXCITATION OF HELIUM TO THE He+(2P)2P STATES BY ELECTRON IMPACT;
2006;Photonic;253-260;The B-Spline R-Matrix Method for Electron and Photon Collisions with Atoms and Ions;
2005;Bulletin of the American Physical Society;BulletinoftheAmericanPhysicalSociety;Approximating the Green's Function in Evaluating Second-Order Amplitudes;
2005;Bulletin of the American Physical Society;BulletinoftheAmericanPhysicalSociety;High-Precision Cross Sections for Electron-Atom Collisions in Laser and Lighting Applications;
2005;Journal of Physics B: Atomic;3349;Channel coupling and relativistic effects in electron-impact excitation of rubidium;
2005;Physical Review A 72 (2);022728;Channel-coupling_ target-structure_ and second-order effects in electron-impact ionization of Ar (3 p) and Ar (3 s);
2005;Physical Review A 72 (2);020702;Benchmark calculations for electron collisions with Fe+;
2005;AIP conference proceedings 777 (1);72-83;Multi‐vortex phase transitions in rotating Bose‐Einstein condensates;
2005;;;Close coupling approach to electron-hydrogen ionisation;
2005;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts36…;R-matrix with pseudo-states calculation for electron scattering from rubidium;
2005;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts36…;Electron-impact excitation of FeII;
2005;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts36…;Nucleation and growth of vortical Wigner molecules in a rotating BEC.;
2005;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts36…;Channel-coupling and second-order effects in electron-impact excitation of Ar (3p) and Ar (3s);
2005;Journal of Physics B: Atomic;1189;Model sensitivity of theoretical results for ionization–excitation of helium;
2005;Physical Review A 71 (3);032718;Direct ionization of heavy noble gases by positron impact;
2005;Physical Review A 71 (2);022716;Benchmark calculations for electron collisions with zinc atoms;
2005;Journal of Physics B: Atomic;433;Experimental and theoretical (e_ 2e) studies of argon (3p) ionization in asymmetric geometry;
2005;Physical Review A 71 (1);012704;Low-lying resonances in electron-neon scattering: Measurements at resolution and comparison with theory;
2005;Physical Review Letters 95 (24);243003-243200;Atomic_ Molecular_ and Optical Physics-Partial Photoionization Cross Sections and Angular Distributions for Double Excitation of Helium up to the N= 13 Threshold;
2005;Physical Review-Section A-Atomic Molecular and Optical Physics 72 (3);32702…;PART A-Atomic and molecular collisions and interactions-Exchange distortion and postcollision interaction for intermediate-energy electron-impact ionization of argon;
2005;Physical Review-Section A-Atomic Molecular and Optical Physics 71 (1);12704…;Atomic and molecular collisions and interactions-Low-lying resonances in electron-neon scattering: Measurements at 4-meV resolution and comparison with theory;
2004;Journal of Physics B: Atomic;4693;B-spline Breit–Pauli R-matrix calculations for electron collisions with argon atoms;
2004;Journal of Physics D: Applied Physics 37 (22);021;Cross sections and transport coefficients for electrons in Zn vapour;
2004;Journal of Physics B: Atomic;3809;Dipole polarization in coherently excited Stark manifolds;
2004;APS Annual Gaseous Electronics Meeting Abstracts;ES1.028;B-Spline R-matrix calculations for electron collisions with quasi-two-electron atoms.;
2004;APS Annual Gaseous Electronics Meeting Abstracts;ES1.027;B-Spline Breit-Pauli R-matrix calculations for electron collisions with heavy noble gases.;
2004;;;Cross sections and transport properties for electrons in Zn vapour;
2004;The 31st IEEE International Conference on Plasma Science;2004.ICOPS2004…;Electron-impact excitation of xenon;
2004;Journal of Physics B: Atomic;2617;On the convergence of close-coupling results for low-energy electron scattering from magnesium;
2004;Journal of applied physics 95 (10);5284-5294;Kinetic pathways to visible emission from a moly–oxide–argon discharge bulb;
2004;Journal of Physics B: Atomic;2173;B-spline Breit–Pauli R-matrix calculations for electron collisions with neon atoms;
2004;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts35…;Electron-impact ionization of complex atoms;
2004;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts35…;Polarization effects in ionization-excitation of helium;
2004;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts35…;Benchmark calculations for electron collisions with Mg.;
2004;International Journal of Mass Spectrometry 233 (1-3);39-43;Calculated cross sections for the electron-impact ionization of excited argon atoms using the DM formalism;
2004;Journal of Physics B: Atomic;1073;Integral cross section for electron-impact excitation of the 3p53d states of argon;
2004;Physical Review-Section A-Atomic Molecular and Optical Physics 70 (1);12707…;Atomic and molecular collisions and interactions-Angle-differential cross sections and spin-asymmetry parameters for spin-polarized electron-impact excitation of spin-polarized …;
2004;International Journal of Mass Spectrometry 233;405-406;Grum-Grzhimailo_ AN_ 39;
2004;Physica Scripta 2004 (T110);200;Box-based convergent close-coupling calculations of electron–hydrogen ionisation cross sections;
2003;Correlation and Polarization in Photonic;andAtomicCollisions…;50311_ USA** School of Chemistry_ Physics and Earth Sciences_ Flinders University_ GPO Box 2100_ Adelaide 5001_ Australia Abstract. We outline progress in a broad range of …;
2003;AIP Conference Proceedings 697 (1);213-218;Simultaneous Ionization‐Excitation:(e_ γ)_(e_ 2e)_(e_ eγ) and (e_ 2eγ);
2003;Journal of Physics_ B;MolecularandOpticalPhysics36;Alignment after 2p ionization of Na atoms by electron impact: the 2p {sup 5} 3s {sup 1} P {sub 1} and {sup 3} P {sub 1} states;
2003;APS Division of Plasma Physics Meeting Abstracts 45;KP1.052;Electron-impact excitation of xenon;
2003;APS Annual Gaseous Electronics Meeting Abstracts;SRP.019;Differential Electron Impact Excitation of Argon;
2003;APS Annual Gaseous Electronics Meeting Abstracts;QR1.005;Low-energy electron collisions with quasi-two electron atoms;
2003;APS Annual Gaseous Electronics Meeting Abstracts;WF2.002;Calculations of Electron Collision Cross Sections for Lighting Applications;
2003;APS Annual Gaseous Electronics Meeting Abstracts;SRP.021;Distorted-Wave vs. Close-Coupling Calculations for Electron-Impact Excitation to the 3p^ 53d Levels of Ar I;
2003;Journal of Physics B: Atomic;3877;Validation of orientation propensities in electron-impact excitation of lead;
2003;Nuclear Instruments and Methods in Physics Research_ Section B;Beam…;Ionization-excitation magnetic sublevel cross sections for He {sup+}(2p){sup 2} P {sup 0} states following fast electron and proton impact;
2003;digital Encyclopedia of Applied Physics;211-282;Electron Scattering by Atoms_ Ions_ and Molecules;
2003;Physical Review A 67 (3);032707;Cascade effects in the excitation of np 5 (n+ 1) p states of krypton and xenon atoms by polarized electrons;
2003;Physical Review-Section A-Atomic Molecular and Optical Physics 67 (6);60704R;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Box-based convergent close-coupling method for solving Coulomb few-body problems;
2003;CONFERENCE SERIES-INSTITUTE OF PHYSICS 172;57-66;Recent developments in simultaneous ionization-excitation of quasi-two-electron targets;
2003;The European Physical Journal D-Atomic;OpticalandPlasma…;A novel electron scattering apparatus combining a laser photoelectron source and a triply differentially pumped supersonic beam target: characterization and results for the …;
2002;Journal of Physics B: Atomic;163;Electron-impact excitation of He 3 1D: channel-coupling effects on the orientation_ charge cloud_ and cross section;
2002;Journal of Physics B: Atomic;5121;Accuracy of local exchange in the calculation of continuum wavefunctions;
2002;Journal of Physics B: Atomic;L527;Convergent R-matrix with pseudostates calculations for electron-impact ionization of the n= 2 states in helium;
2002;Journal of Physics B: Atomic;4507;Search for relativistic effects in electron-impact S→ P excitation of heavy alkali atoms: polarization_ alignment and orientation in Cs;
2002;APS Annual Gaseous Electronics Meeting Abstracts;SR2.003;Near-threshold electron-impact excitation of xenon;
2002;APS Annual Gaseous Electronics Meeting Abstracts;GTP.007;Low-energy electron collisions with molybdenum atoms.;
2002;Polarization Measurement;118-128;Polarization measurements of the extreme ultraviolet (EUV) emission following excitation and ionization-excitation of helium by fast electron_ proton_ and molecular hydrogen …;
2002;Physical Review A 66 (2);022705;Detailed experimental and theoretical study of elastic scattering at intermediate energies in the electron-cesium system;
2002;Journal of Physics B: Atomic;2899;Electron-impact excitation of molybdenum from the (4d55s) a7S ground state;
2002;APS Division of Atomic;D6.076;Electron-impact excitation of molybdenum.;
2002;APS Division of Atomic;L2.009;Small-angle electron-impact excitation of He 3^ 1D.;
2002;APS Division of Atomic;H5.006;Analysis of relativistic effects in electron-impact excitation of SP transitions in heavy atoms.;
2002;APS Division of Atomic;L2.012;Near-threshold angle-differential electron-impact excitation of the np^ 5 (n+ 1) s states in noble gases.;
2002;APS Division of Atomic;L2.010;Extraction of energy-differential ionization cross sections in time-dependent calculations.;
2002;APS Division of Atomic;D6.067;Accuracy of Local Exchange Approximations for Calculating Continuum Electron Wavefunctions;
2002;AIP Conference Proceedings 604 (1);202-209;Simultaneous ionization-excitation: A challenge for theory and experiment;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 66 (2);22705…;Atomic and molecular collisions and interactions-Detailed experimental and theoretical study of elastic scattering at intermediate energies in the electron-cesium system;
2002;Journal of Physics B-Atomic Molecular and Optical Physics 35 (24);5035-5050;Vector (e_ e'IMG entity=" gamma" SRC=" http://ej. iop. org/icons/Entities/gamma. gif" ALT=" gamm" ALIGN=" MIDDLE">) correlations in ionizatio excitation of He by electron impact;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 65 (6);62711…;Atomic and molecular collisions and interactions-Differential cross sections and cross-section ratios for the electron-impact excitation of the neon 2p53s configuration;
2002;Complete Scattering Experiments;61-91;Complete Experiments in Electron Atom Collisions–Benchmarks for Atomic Collision Theory;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 65 (6);62715…;Atomic and molecular collisions and interactions-Convergence of energy-differential ionization cross sections obtained from a T-matrix approach with R-matrix wave functions;
2002;Journal of Physics B-Atomic Molecular and Optical Physics 35 (21);4507-4526;Search for relativistic effects in electron-impact S IMG entity=" rightarro" SRC=" http://ej. iop. org/icons/Entities/rightarrow. gif" ALT=" rightarrow" ALIGN=" BOTTOM"> P …;
2002;;;Differential cross sections and cross-section ratios for the electron-impact excitation of the neon 2p (5) 3s configuration;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 65 (6);60701R;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Extraction of energy-differential ionization cross sections in time-dependent calculations;
2001;UV/EUV and Visible Space Instrumentation for Astronomy and Solar Physics …;UV/EUVandVisibleSpaceInstrumentationforAstronomyandSolarPhysics…;Spectropolarimetric measurements of the extreme-ultraviolet emission from helium following e-_ H+_ H2+_ and H3+ charged particle impact;
2001;APS Annual Gaseous Electronics Meeting Abstracts;KW2.006;Second-Order Effects in Ionization and Ionization--Excitation of Calcium;
2001;APS Annual Gaseous Electronics Meeting Abstracts;DTP.054;Electron-Impact Excitation of Krypton from the Ground State and the Metastable Excited States;
2001;APS Annual Gaseous Electronics Meeting Abstracts;KW2.005;R-matrix with Pseudo-States Calculations for Electron Collisions with Cesium Atoms.;
2001;Journal of Physics B: Atomic;3367;Polarization of Balmer-α radiation following electron impact on atomic hydrogen;
2001;Physical Review A 64 (2);020701;Resonance effects in simultaneous electron-impact ionization-excitation of helium;
2001;Journal of Physics_ B;MolecularandOpticalPhysics34;Resonance effects in electron-impact ionization of helium;
2001;Journal of Physics B: Atomic;2747;Resonance effects in electron-impact ionization of helium;
2001;AIP Conference Proceedings 576 (1);89-92;Non-statistical magnetic substate populations following excitation of helium by electron and proton impact;
2001;AIP Conference Proceedings 576 (1);137-140;Excitation cross sections of (1snp) levels of helium by fast electron_ proton_ and molecular hydrogen ( and ) impact;
2001;Journal of Physics B: Atomic;2289;Experimental and theoretical study of electron impact excitation of the 3 3P state of helium;
2001;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts46…;R-matrix with Pseudo-States Calculations for Electron Impact Excitation of Cesium.;
2001;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts46…;Resonance Structures in Simultaneous Ionization--Excitation of Helium;
;;;;
2001;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts46…;Distorted-Wave vs. Close-Coupling Calculations for Electron-Impact Excitation of Krypton;
2001;Journal of Physics B: Atomic;L19;Convergent second-order calculations for simultaneous electron-impact ionization-excitation of helium;
2001;Physical Review A 64 (1);012712-1-012712-10;Cross sections and collision dynamics of the excitation of (1snp) 1PO levels of helium_ n= 2-5_ by intermediate and very high velocity electron_ proton and molecular-ion (H2+ …;
2001;Physical Review A: Atomic;10-10;Electron-impact excitation to the [Formula Presented] and [Formula Presented] levels of Kr I using different distorted-wave and close-coupling methods;
2001;Journal of Physics B: Atomic;MolecularandOpticalPhysics;Experimental and theoretical study of electron impact excitation of the 3 3P state of helium;
2001;Physical Review-Section A-Atomic Molecular and Optical Physics 64 (2);20701R;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Resonance effects in simultaneous electron-impact ionization-excitation of helium;
2001;Physical Review A: Atomic;527101-5271010;Electron-impact excitation to the 4p55s and 4p55p levels of KrI using different distorted-wave and close-coupling methods;
2001;Physical Review-Section A-Atomic Molecular and Optical Physics 64 (5);52710…;Atomic and molecular collisions and interactions-Electron-impact excitation to the 4p55s and 4P55p levels of Kr I using different distorted-wave and close-coupling methods;
2001;Physical Review-Section A-Atomic Molecular and Optical Physics 64 (1);12712…;Atomic and molecular collisions and interactions-Cross sections and collision dynamics of the excitation of (1snp) 1P0 levels of helium_ n= 2-5_ by intermediate-and high-velocity;
2001;AIP Press/Springer;AIPPress/Springer;Polarization_ alignment_ and orientation in atomic collisions;
2000;Physical Review A 62 (5);052719;Relativistic R matrix with pseudostates calculations for electron scattering from cesium atoms;
2000;APS Annual Gaseous Electronics Meeting Abstracts;ETP.035;Benchmark Calculations for Electron Collisions with Noble Gases;
2000;Journal of Physics B: Atomic;2571;Near-threshold correlation studies of the 2 1P and 3 3D states of helium excited by electron impact;
2000;Journal of Physics B: Atomic;2265;Excitation and polarization of the 33D state of helium by electron impact;
2000;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts14…;Excitation of Argon from the Ground State to the 3p^ 53d and 3p^ 55s levels.;
2000;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts14…;Benchmark Calculations for Electron-Impact Excitation of Krypton.;
2000;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts14…;R-Matrix with Pseudo-States Calculation for Electron Collisions with Cesium Atoms.;
2000;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts14…;Simultaneous Electron-Impact Ionization--Excitation of Magnesium.;
2000;Journal of Physics B: Atomic;1881;Internal spin-orbit coupling and electron exchange in the excitation of np5 (n+ 1) p states of neon_ krypton and xenon atoms by polarized electrons;
2000;Journal of Physics B: Atomic;L289;Spin exchange in elastic collisions of polarized electrons with manganese atoms;
2000;Computer physics communications 124 (1);90-103;Simulation of collisionally excited atomic states;
2000;Journal of Physics_ B;1921-1933;Differential cross sections for electron-impact excitation of krypton at low incident energies: II. Excitation of the 4p55p_ 4p54d and 4p56s configurations;
2000;Journal of Physics_ B;1895-1919;Differential cross sections for electron-impact excitation of krypton at low incident energies: I. Excitation of the 4p55s configuration;
2000;Journal of Physics B: Atomic;MolecularandOpticalPhysics;Differential cross sections for electron-impact excitation of krypton at low incident energies: II. Excitation of the 4p55p_ 4p54d and 4p56s configurations;
1999;Physical Review Letters 83 (25);5254;Propensity Rules for Angular Momentum Transfer in Electron-Impact Excitation and Deexcitation;
1999;APS Annual Gaseous Electronics Meeting Abstracts;IWP3.16;Electron Impact Excitation of Krypton;
1999;Journal of Physics B: Atomic;4447;Study of electron-impact excitation of metastable Ne (2p53s 3P2) substates using laser-induced fluorescence;
1999;Supercomputing;33-50;Benchmark Studies in Electron-Inpact Excitation of Atoms;
1999;Journal of Physics B: Atomic;L433;Convergent calculations for simultaneous electron-impact ionization-excitation of helium;
1999;Journal of Physics B: Atomic;L355;Electron-impact coherence parameters for the 3 1D and 3 3D states of helium;
1999;AIP Conference Proceedings 477 (1);254-277;Polarization_ alignment_ and orientation in electron-atom collisions: Benchmarks for atomic collision theory;
1999;Le Journal de Physique IV 9 (PR6);Pr6-17-Pr6-20;Ionization plus excitation in electron-atom collisions:(e_ 2e)_(e_ eγ)_ and (e_ 2eγ);
1999;Physical Review A 59 (4);R2552;Electron-impact excitation from the (3 p 5 4 s) metastable states of argon;
1999;Physical review letters 82 (6);1128;Spin asymmetries in low-energy electron scattering from cesium atoms;
1999;Journal de Physique-Colloques 9 (6);17-20;Ionization plus excitation in electron-atom collisions:(e_ 2e)_(e_ eg)_ and (e_ 2eg);
1999;Physical Review-Section A-Atomic Molecular and Optical Physics 60 (3);R1751;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Near-threshold structures in electron-collision-induced alignment of core-excited atomic states;
1998;Computer physics communications 114 (1-3);168-182;The R-matrix with pseudo-states method: Theory and applications to electron scattering and photoionization;
1998;APS Annual Gaseous Electronics Meeting Abstracts;OWP7.04;Electron Impact Excitation of Argon from the Ground State and the Metastable Excited States.;
1998;APS Annual Gaseous Electronics Meeting Abstracts;AM1.05;Simultaneous Electron-Impact Ionization--Excitation of Helium.;
1998;APS Annual Gaseous Electronics Meeting Abstracts;AM1.06;Temporary Negative Ion Resonances in Electron Scattering by Group II Metals.;
1998;AIP Conference Proceedings 443 (1);121-133;Recent developments in the theory of electron–ion collisions;
1998;Physical Review A 58 (2);1275;Near-threshold electron-impact excitation of the vacuum-ultraviolet resonance transitions in Ne_ Ar_ Kr_ and Xe;
1998;Journal of Physics B: Atomic;L469;Electron-impact excitation of helium from the and states;
1998;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts27…;R-matrix with Pseudo-States Calculations for Electron Impact Excitation of Helium.;
1998;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts27…;Electron Impact Excitation of Noble Gases;
1998;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts27…;Alignment Parameters and Branching Ratios for Electron Impact Excitation of the (2p^ 53s^ 2)^ 2P_1/2_ 3/2 Autoionizing States in Sodium;
1998;APS Division of Atomic;MolecularandOpticalPhysicsMeetingAbstracts27…;R-matrix with Pseudo-States Calculations for Electron Impact Ionization of Helium;
1998;Journal of Physics B: Atomic;L387;Excitation of the 3p state of neon by high-resolution electron impact;
1998;Journal of Physics B: Atomic;563;Initial-state_ final-state and higher-order effects in electron impact ionization of helium atoms;
1998;Physical Review-Section A-Atomic Molecular and Optical Physics 58 (2);1275-1281;Atomic and molecular collisions and interactions-Near-threshold electron-impact excitation of the vacuum-ultraviolet resonance transitions in Ne_ Ar_ Kr_ and Xe;
1997;Journal of Physics B: Atomic;5915;R-matrix with pseudo-states calculation for electron collisions with neutral beryllium;
1997;Journal of Physics B: Atomic;5071;Collisional excitation of atomic D states;
1997;Journal of Physics B Atomic Molecular Physics 30 (22);5071-5097;TOPICAL REVIEW: Collisional excitation of atomic D states;
1997;Journal of Physics B: Atomic;4609;Electron-impact excitation of the and states of neon;
1997;Journal of Physics B: Atomic;4373;R-matrix with pseudo-states calculation for electron-impact excitation and ionization of boron;
1997;Physical Review A 56 (3);R1697;R matrix with pseudostates calculation for single and double ionization of helium by photon impact;
1997;Journal of Physics B: Atomic;L435;Electron-impact excitation and ionization of;
1997;Journal of Physics B: Atomic;L309;Near-threshold electron impact ionization of atomic hydrogen;
1997;Journal of Physics B: Atomic;L279;Electron-impact excitation of boron;
1997;APS April Meeting Abstracts;D15.33;Autoionization Resonances in Orientation and Alignment Parameters for Excited Ions after Electron Impact Ionization.;
1997;APS April Meeting Abstracts;D15.41;Integrated Stokes Parameters for Impact Excitation of Noble Gases by Spin-Polarized Electrons.;
1997;APS April Meeting Abstracts;D15.38;R-Matrix with Pseudo-State Calculations for Electron Scattering from Beryllium and Boron Atoms and Ions.;
1997;Journal of Physics B: Atomic;L109;Calculation of electron impact excitation and ionization of;
1997;Physics Reports 280;372-380;Ammar_ R. see H. Albrecht Andam_ AA see H. Albrecht Andersen_ N._ JT Broad_ EEB Campbell_ JW Gallagher and IV Hertel_ Collisional alignment and orientation of atomic outer …;
1997;;;Intermediate energy R-matrix theory;
1997;Photon and Electron Collisions with Atoms and Molecules;1-20;Excitation of Atoms by Electron Impact: Current Status and Future Prospects;
1997;Physics reports 279 (6);251-396;Collisional alignment and orientation of atomic outer shells. III. Spin-resolved excitation;
1996;Journal of Physics B: Atomic;L825;Electron scattering from laser-excited He atoms;
1996;Journal of Physics B: Atomic;5513;Electron scattering from helium atoms. Phase shifts_ resonance parameters and total cross sections;
1996;Journal of Physics B: Atomic;5493;Benchmark calculations for e-H scattering between the n= 2 and n= 3 thresholds;
1996;Canadian Journal of Physics 74 (11);929-943;Complete experiments in electron–atom impact excitation: present status and future prospects;
1996;Journal of Physics B: Atomic;L769;Electron impact excitation of beryllium;
1996;Journal of Physics B: Atomic;4699;Ionization-excitation of He atoms by electron impact: alignment of;
1996;APS Annual Gaseous Electronics Meeting Abstracts;M1B.01;Recent progress in the theory of electron--atom collisions.;
1996;Physical Review A 54 (2);1723;Calculation of electron-Cs scattering at intermediate energies;
1996;Physical Review A 54 (2);R1002;S-wave model for electron-hydrogen scattering;
1996;Physical Review A 54 (2);R998;Convergent R matrix with pseudostates calculation for e−-He collisions;
